device_type,browser,operating_system,page_views,session_duration,age,abandoned_cart,user_category,marketing_target
1,2,3,7,68,33,0,2,2
2,2,0,7,125,33,0,2,2
2,0,3,5,299,33,0,2,2
2,2,1,5,87,33,0,2,2
0,0,2,3,235,33,0,2,2
2,2,3,10,183,33,0,2,2
1,0,2,4,164,33,0,2,2
2,0,3,9,210,25,0,0,1
2,2,4,6,42,25,0,0,1
2,0,1,7,262,25,0,0,1
1,3,0,6,215,25,0,0,1
2,2,0,8,188,25,0,0,1
1,2,4,10,158,25,0,0,1
0,2,0,6,28,25,0,0,1
0,3,2,6,109,25,0,0,1
0,2,2,6,49,25,0,0,1
1,3,0,8,299,25,0,0,1
0,3,3,4,190,25,0,0,1
1,3,1,4,245,25,0,0,1
2,2,1,7,151,25,0,0,1
1,2,4,5,99,50,0,1,1
2,1,1,5,263,50,0,1,1
2,0,3,10,83,50,0,1,1
1,0,4,4,99,50,0,1,1
0,1,0,5,128,50,0,1,1
2,2,0,9,74,20,1,1,1
1,2,0,3,248,20,1,1,1
2,3,1,3,199,20,1,1,1
2,1,2,9,284,20,1,1,1
1,1,2,10,263,20,1,1,1
0,0,3,8,148,20,1,1,1
2,0,4,10,105,20,1,1,1
2,1,1,6,99,20,1,1,1
1,3,2,4,164,20,1,1,1
1,2,2,4,136,20,1,1,1
1,2,3,5,104,20,1,1,1
0,3,3,6,149,20,1,1,1
2,1,4,3,30,20,1,1,1
1,0,3,9,205,20,1,1,1
1,3,3,3,170,20,1,1,1
1,1,0,5,27,40,1,2,1
0,2,4,5,265,40,1,2,1
1,2,3,5,177,40,1,2,1
2,1,1,3,270,40,1,2,1
2,0,1,3,85,40,1,2,1
0,0,1,8,48,40,1,2,1
2,2,0,6,195,40,1,2,1
1,1,1,7,90,40,1,2,1
1,2,3,8,206,40,1,2,1
2,0,3,5,163,53,1,2,1
2,1,2,5,160,53,1,2,1
0,1,2,10,93,53,1,2,1
0,0,3,10,185,53,1,2,1
2,1,1,7,142,53,1,2,1
0,1,1,9,258,53,1,2,1
2,0,0,5,158,53,1,2,1
1,2,3,7,217,45,0,1,3
2,3,1,8,160,45,0,1,3
1,1,0,9,237,45,0,1,3
1,1,0,7,188,45,0,1,3
2,1,3,9,210,45,0,1,3
2,1,3,6,167,24,0,1,1
2,2,0,7,273,24,0,1,1
1,2,1,3,79,24,0,1,1
1,2,1,8,277,24,0,1,1
2,1,0,7,74,24,0,1,1
2,3,4,10,296,24,0,1,1
2,1,1,8,21,24,0,1,1
2,3,4,8,152,24,0,1,1
2,0,0,8,199,24,0,1,1
0,3,1,6,165,24,0,1,1
2,2,4,4,294,24,0,1,1
1,3,3,4,264,24,0,1,1
1,1,3,5,83,24,0,1,1
1,3,4,3,200,24,0,1,1
2,0,3,4,134,33,1,0,2
2,3,3,8,234,33,1,0,2
2,1,0,9,113,33,1,0,2
2,3,3,10,264,33,1,0,2
2,1,0,3,212,33,1,0,2
2,2,0,3,86,33,1,0,2
0,2,3,9,283,33,1,0,2
2,2,0,3,133,33,1,0,2
2,1,4,4,122,33,1,0,2
1,1,4,6,101,33,1,0,2
2,0,0,10,123,33,1,0,2
2,0,2,7,221,33,1,0,2
1,0,1,6,179,33,1,0,2
2,3,2,6,230,33,1,0,2
2,1,1,9,226,33,1,0,2
1,0,1,6,125,60,1,0,1
1,1,0,4,21,60,1,0,1
1,3,2,3,69,60,1,0,1
2,3,1,8,29,60,1,0,1
2,2,1,8,83,60,1,0,1
2,2,3,6,125,60,1,0,1
2,2,2,9,112,60,1,0,1
0,1,0,5,254,60,1,0,1
1,1,3,10,86,60,1,0,1
0,3,0,9,113,60,1,0,1
2,2,2,6,88,60,1,0,1
2,2,2,7,40,60,1,0,1
0,1,4,3,101,60,1,0,1
1,2,1,9,197,60,1,0,1
2,3,3,3,253,60,1,0,1
0,3,3,3,255,47,0,0,1
0,2,0,5,157,47,0,0,1
2,1,0,9,81,47,0,0,1
0,0,0,5,54,47,0,0,1
1,0,1,8,68,47,0,0,1
2,0,4,9,108,47,0,0,1
1,1,0,4,231,47,0,0,1
2,0,2,10,291,33,0,1,1
1,0,4,8,148,33,0,1,1
1,1,4,8,100,33,0,1,1
2,0,3,10,270,33,0,1,1
0,0,4,6,155,33,0,1,1
2,1,4,6,72,33,0,1,1
2,2,0,9,251,33,0,1,1
2,2,0,10,189,33,0,1,1
0,3,3,9,216,33,0,1,1
0,1,4,8,160,33,0,1,1
2,0,4,5,55,33,0,1,1
1,0,2,9,33,33,0,1,1
2,3,0,7,28,33,0,1,1
1,0,4,6,30,33,0,1,1
0,1,3,9,55,54,1,2,2
2,2,3,4,299,54,1,2,2
2,3,3,5,162,54,1,2,2
1,3,2,7,70,54,1,2,2
2,2,2,8,35,54,1,2,2
2,2,2,3,279,54,1,2,2
1,2,2,4,128,54,1,2,2
2,1,1,5,184,54,1,2,2
2,3,4,4,258,54,1,2,2
0,3,2,5,68,54,1,2,2
0,1,3,9,234,54,1,2,2
1,0,0,10,86,54,1,2,2
2,3,4,7,77,54,1,2,2
1,3,1,7,188,54,1,2,2
1,0,2,3,138,55,0,1,1
1,1,4,4,70,55,0,1,1
0,1,4,3,135,55,0,1,1
2,2,3,9,25,55,0,1,1
0,1,3,6,101,55,0,1,1
1,2,2,3,247,55,0,1,1
1,1,4,5,62,55,0,1,1
1,0,2,5,219,55,0,1,1
1,1,0,8,116,55,0,1,1
1,1,1,7,161,55,0,1,1
0,3,0,8,219,55,0,1,1
2,2,4,10,71,70,0,1,1
1,1,0,9,294,70,0,1,1
0,2,4,7,244,70,0,1,1
0,0,3,8,103,70,0,1,1
1,2,0,10,152,70,0,1,1
0,2,3,5,62,65,0,1,1
1,0,0,8,242,65,0,1,1
0,2,1,7,196,65,0,1,1
1,1,3,3,231,65,0,1,1
2,2,0,4,203,65,0,1,1
1,0,1,7,78,65,0,1,1
1,3,2,6,187,65,0,1,1
1,1,4,9,267,65,0,1,1
1,1,3,9,212,65,0,1,1
1,2,3,9,173,27,0,2,1
1,1,1,4,27,27,0,2,1
0,2,0,6,146,27,0,2,1
0,1,2,6,180,27,0,2,1
1,3,3,5,49,27,0,2,1
0,0,4,10,283,27,0,2,1
0,3,0,8,91,36,0,0,1
1,3,2,4,55,36,0,0,1
1,3,0,6,151,36,0,0,1
2,3,0,6,117,36,0,0,1
2,3,0,6,259,36,0,0,1
0,2,3,8,238,36,0,0,1
2,2,4,8,174,27,1,2,1
2,0,2,4,153,27,1,2,1
2,0,0,8,25,27,1,2,1
1,0,2,6,230,27,1,2,1
1,1,2,9,50,27,1,2,1
1,1,3,8,209,27,1,2,1
1,1,1,6,61,27,1,2,1
2,2,0,3,191,27,1,2,1
2,3,4,10,112,27,1,2,1
0,0,4,5,240,27,1,2,1
2,3,4,3,44,27,1,2,1
1,1,1,3,34,27,1,2,1
0,2,2,4,186,27,1,2,1
2,0,4,6,40,27,1,2,1
2,2,3,6,286,61,1,2,1
0,2,0,6,43,61,1,2,1
1,2,4,3,136,61,1,2,1
2,1,2,9,215,61,1,2,1
2,3,0,3,265,61,1,2,1
2,1,3,4,213,61,1,2,1
1,1,3,3,94,61,1,2,1
1,0,1,4,90,61,1,2,1
1,2,0,9,193,61,1,2,1
0,3,2,7,150,61,1,2,1
0,2,1,10,36,61,1,2,1
0,2,2,3,45,27,0,1,1
2,1,3,9,154,27,0,1,1
1,3,0,4,247,27,0,1,1
1,2,2,8,26,27,0,1,1
1,0,4,3,58,27,0,1,1
1,3,4,7,179,27,0,1,1
1,3,3,9,136,27,0,1,1
1,2,2,3,242,27,0,1,1
2,1,1,5,98,27,0,1,1
2,3,1,10,297,27,0,1,1
1,1,1,9,37,21,1,0,1
0,0,4,10,157,21,1,0,1
2,1,1,5,118,21,1,0,1
0,2,4,10,250,21,1,0,1
1,2,3,7,277,21,1,0,1
2,1,3,10,75,21,1,0,1
0,2,0,4,202,21,1,0,1
2,0,4,5,51,21,1,0,1
0,1,0,5,287,21,1,0,1
0,0,0,10,109,69,0,2,1
2,2,4,8,58,69,0,2,1
1,0,2,5,148,69,0,2,1
1,2,4,6,276,69,0,2,1
2,0,1,5,274,69,0,2,1
0,0,2,10,130,69,0,2,1
0,2,2,7,115,69,0,2,1
1,2,0,3,84,69,0,2,1
1,3,2,3,94,69,0,2,1
0,2,3,3,126,69,0,2,1
0,2,0,8,48,69,0,2,1
1,2,0,10,53,69,0,2,1
2,2,1,6,108,69,0,2,1
2,3,3,8,148,69,0,2,1
1,3,3,4,249,70,1,1,1
2,0,0,10,55,70,1,1,1
2,2,0,10,182,70,1,1,1
1,3,2,6,95,70,1,1,1
2,2,3,4,141,70,1,1,1
0,3,4,4,193,70,1,1,1
0,0,2,7,131,70,1,1,1
0,3,0,4,50,70,1,1,1
0,2,2,7,116,70,1,1,1
0,1,1,8,276,63,0,1,1
0,2,3,3,38,63,0,1,1
2,3,0,7,184,63,0,1,1
1,1,2,10,72,63,0,1,1
2,1,1,6,217,63,0,1,1
0,3,0,3,161,63,0,1,1
1,3,2,10,84,63,0,1,1
2,2,2,4,179,63,0,1,1
2,3,4,7,245,63,0,1,1
1,1,0,6,198,63,0,1,1
1,3,3,3,108,63,0,1,1
2,3,2,10,297,63,0,1,1
2,1,3,8,69,63,0,1,1
1,2,0,4,95,63,0,1,1
1,0,3,4,236,63,0,1,1
2,3,4,6,215,54,0,2,1
1,3,4,4,35,54,0,2,1
0,1,2,8,29,54,0,2,1
0,0,4,9,202,54,0,2,1
2,2,1,4,66,54,0,2,1
2,2,2,10,216,54,0,2,1
0,1,0,8,158,54,0,2,1
0,3,2,7,277,54,0,2,1
2,1,4,4,149,54,0,2,1
0,0,2,7,223,54,0,2,1
2,1,2,7,225,19,1,2,1
0,0,1,5,90,19,1,2,1
1,1,4,3,188,19,1,2,1
1,2,0,9,84,19,1,2,1
0,0,1,7,221,19,1,2,1
0,0,4,7,226,19,1,2,1
0,3,1,8,140,19,1,2,1
0,3,0,4,169,19,1,2,1
1,1,4,7,277,54,1,1,1
2,2,1,3,91,54,1,1,1
2,3,0,5,234,54,1,1,1
2,2,4,7,105,54,1,1,1
1,3,1,10,161,54,1,1,1
1,1,2,5,152,54,1,1,1
0,1,4,7,235,54,1,1,1
2,3,3,4,237,54,1,1,1
1,0,1,5,177,54,1,1,1
0,2,3,6,106,54,1,1,1
1,2,0,5,109,64,1,0,1
0,0,1,5,195,64,1,0,1
2,2,2,7,110,64,1,0,1
0,2,0,4,275,64,1,0,1
1,3,3,8,214,64,1,0,1
1,3,1,8,118,64,1,0,1
2,1,0,7,202,64,1,0,1
2,3,0,9,161,64,1,0,1
2,0,1,4,22,64,1,0,1
0,1,4,4,247,64,1,0,1
0,3,0,4,20,64,1,0,1
2,0,4,10,82,64,1,0,1
1,1,4,4,134,64,1,0,1
0,2,2,10,172,64,1,0,1
1,1,3,4,186,61,1,2,1
2,2,0,3,50,61,1,2,1
1,0,4,8,37,61,1,2,1
2,1,4,3,37,61,1,2,1
0,0,3,9,131,61,1,2,1
0,1,4,9,225,46,0,0,1
1,0,2,6,86,46,0,0,1
0,2,2,7,258,46,0,0,1
2,2,3,5,90,46,0,0,1
2,2,4,6,22,46,0,0,1
0,1,1,4,268,37,1,1,3
2,0,4,10,98,37,1,1,3
2,1,4,8,64,37,1,1,3
2,0,1,4,198,37,1,1,3
2,2,0,4,170,37,1,1,3
2,0,4,9,131,37,1,1,3
2,1,1,3,250,37,1,1,3
1,0,2,10,176,28,1,0,3
0,1,2,3,283,28,1,0,3
0,1,1,5,290,28,1,0,3
0,1,3,9,31,28,1,0,3
2,2,4,10,175,28,1,0,3
0,1,3,9,100,28,1,0,3
0,3,3,7,169,28,1,0,3
1,2,2,4,211,28,1,0,3
1,2,1,9,284,28,1,0,3
1,0,3,6,244,28,1,0,3
0,3,3,10,250,32,0,1,1
2,3,3,4,23,32,0,1,1
0,1,1,8,260,32,0,1,1
1,2,3,10,97,32,0,1,1
1,0,2,5,70,32,0,1,1
1,2,0,5,70,32,0,1,1
2,2,2,8,43,32,0,1,1
0,1,1,6,248,32,0,1,1
0,1,1,7,261,32,0,1,1
2,0,4,6,81,32,0,1,1
1,2,3,7,261,32,0,1,1
0,2,0,7,20,32,0,1,1
0,1,0,7,54,32,0,1,1
1,3,3,8,261,32,0,1,1
0,1,4,4,288,63,1,2,1
2,3,2,9,213,63,1,2,1
0,2,4,6,252,63,1,2,1
2,2,0,8,292,63,1,2,1
2,2,4,6,52,63,1,2,1
2,1,3,7,283,63,1,2,1
1,1,2,6,190,63,1,2,1
0,1,0,8,179,63,1,2,1
1,1,2,8,143,63,1,2,1
1,3,2,7,222,35,0,2,2
2,1,1,10,299,35,0,2,2
2,1,2,6,240,35,0,2,2
0,2,3,6,44,35,0,2,2
0,2,4,3,168,35,0,2,2
2,3,0,3,191,35,0,2,2
0,1,4,4,191,35,0,2,2
1,2,3,6,27,35,0,2,2
1,0,2,4,193,48,0,2,1
1,3,2,9,73,48,0,2,1
1,1,0,8,258,48,0,2,1
2,0,3,6,172,48,0,2,1
2,0,1,4,43,48,0,2,1
0,0,0,9,207,48,0,2,1
2,1,2,8,103,48,0,2,1
1,0,2,8,157,48,0,2,1
0,0,0,10,155,48,0,2,1
0,3,2,7,23,48,0,2,1
1,3,3,6,240,48,0,2,1
1,2,3,8,221,48,0,2,1
1,3,1,8,198,48,0,2,1
0,1,1,9,274,31,0,0,2
0,3,0,7,189,31,0,0,2
1,2,1,10,254,31,0,0,2
0,2,2,10,78,31,0,0,2
2,1,1,5,134,31,0,0,2
2,3,2,6,34,31,0,0,2
2,2,3,4,125,31,0,0,2
2,1,4,3,142,31,0,0,2
1,0,0,10,181,31,0,0,2
0,1,2,6,248,31,0,0,2
2,1,3,9,132,31,0,0,2
1,0,4,5,138,31,0,0,2
2,0,0,5,29,31,0,0,2
2,1,2,4,60,56,1,0,1
2,2,3,10,171,56,1,0,1
0,1,0,10,201,56,1,0,1
2,0,1,7,46,56,1,0,1
0,3,0,8,92,56,1,0,1
0,0,0,6,228,56,1,0,1
0,3,2,9,118,56,1,0,1
0,1,4,9,120,56,1,0,1
2,1,4,7,63,56,1,0,1
2,3,3,10,197,56,1,0,1
2,1,4,6,29,33,1,2,1
0,0,0,8,30,33,1,2,1
2,1,3,4,69,33,1,2,1
0,2,3,5,216,33,1,2,1
1,0,0,4,137,33,1,2,1
2,3,4,8,204,33,1,2,1
2,0,3,9,290,33,1,2,1
1,3,4,10,31,33,1,2,1
0,0,0,4,176,33,1,2,1
0,3,3,3,89,33,1,2,1
0,0,2,3,184,33,1,2,1
0,2,1,10,203,33,1,2,1
0,2,2,8,271,33,1,2,1
2,0,4,8,29,33,1,2,1
1,3,3,6,267,31,0,0,1
2,2,4,8,95,31,0,0,1
2,2,2,6,221,31,0,0,1
2,3,3,3,27,31,0,0,1
0,2,3,4,76,31,0,0,1
0,0,2,4,129,31,0,0,1
1,1,1,10,57,31,0,0,1
1,3,0,10,102,31,0,0,1
0,1,2,8,32,31,0,0,1
2,3,3,8,95,69,0,1,1
0,0,4,8,47,69,0,1,1
1,2,4,6,147,69,0,1,1
2,2,3,8,125,69,0,1,1
2,0,2,7,99,69,0,1,1
2,1,4,9,105,69,0,1,1
1,3,4,8,224,46,1,0,3
0,3,1,5,170,46,1,0,3
0,0,0,7,148,46,1,0,3
1,1,0,4,254,46,1,0,3
1,0,1,4,184,46,1,0,3
0,0,4,7,196,46,1,0,3
2,0,2,8,215,46,1,0,3
2,2,1,5,216,46,1,0,3
2,1,1,3,73,46,1,0,3
2,0,4,4,300,46,1,0,3
0,1,3,4,193,46,1,0,3
2,3,1,7,133,46,1,0,3
1,1,0,10,242,46,1,0,3
2,1,4,3,171,46,1,0,3
2,1,1,8,114,44,1,0,1
0,1,1,3,92,44,1,0,1
1,0,1,5,186,44,1,0,1
0,2,0,7,244,44,1,0,1
0,0,4,6,250,44,1,0,1
0,1,1,5,161,44,1,0,1
0,1,3,10,82,44,1,0,1
2,3,0,3,228,44,1,0,1
0,1,4,3,37,44,1,0,1
0,2,2,6,142,44,1,0,1
2,3,2,6,74,44,1,0,1
0,1,2,8,211,44,1,0,1
0,3,4,9,85,37,0,0,2
1,1,0,10,271,37,0,0,2
1,0,0,8,121,37,0,0,2
1,3,4,9,246,37,0,0,2
0,1,2,8,156,37,0,0,2
1,2,4,9,173,37,0,0,2
0,3,2,7,205,37,0,0,2
0,3,1,7,136,37,0,0,2
0,3,2,4,182,37,0,0,2
1,2,2,7,258,37,0,0,2
1,3,2,9,55,41,1,1,1
2,1,4,8,59,41,1,1,1
2,0,4,5,68,41,1,1,1
2,0,4,8,116,41,1,1,1
2,1,0,9,57,41,1,1,1
0,2,2,6,278,41,1,1,1
0,0,1,5,45,41,1,1,1
2,2,3,10,125,41,1,1,1
2,2,3,5,181,41,1,1,1
0,3,3,7,154,41,1,1,1
1,3,1,4,131,41,1,1,1
0,1,0,4,296,46,1,0,2
1,0,0,6,232,46,1,0,2
0,0,1,7,35,46,1,0,2
0,3,3,3,156,46,1,0,2
0,1,4,10,288,46,1,0,2
1,2,0,3,281,46,1,0,2
1,0,2,6,27,46,1,0,2
2,0,4,5,144,68,1,1,1
2,3,2,5,174,68,1,1,1
2,2,4,5,149,68,1,1,1
0,1,3,3,104,68,1,1,1
2,2,3,6,149,68,1,1,1
0,0,0,3,144,68,1,1,1
2,2,1,8,64,68,1,1,1
2,2,1,8,207,68,1,1,1
0,0,1,9,279,68,1,1,1
1,2,1,10,92,68,1,1,1
1,1,4,8,75,68,1,1,1
0,0,2,3,146,26,1,0,1
2,2,0,5,148,26,1,0,1
2,3,2,4,40,26,1,0,1
1,3,1,5,238,26,1,0,1
1,1,0,9,292,26,1,0,1
2,0,1,9,83,26,1,0,1
2,2,0,7,196,26,1,0,1
2,3,4,3,213,26,1,0,1
2,1,1,5,57,26,1,0,1
2,1,4,5,44,58,0,2,1
0,3,1,5,78,58,0,2,1
2,0,3,7,256,58,0,2,1
1,1,1,9,65,58,0,2,1
2,3,3,8,37,58,0,2,1
0,3,1,10,213,58,0,2,1
0,3,1,3,247,58,0,2,1
0,0,3,6,254,58,0,2,1
2,3,0,3,129,58,0,2,1
0,0,2,5,186,44,0,1,1
0,3,0,8,42,44,0,1,1
1,1,0,9,155,44,0,1,1
1,1,0,10,136,44,0,1,1
2,2,1,10,245,44,0,1,1
1,0,1,9,59,37,0,2,2
1,2,4,3,127,37,0,2,2
0,1,4,6,211,37,0,2,2
0,3,0,4,291,37,0,2,2
0,0,2,5,140,37,0,2,2
2,0,4,6,273,37,0,2,2
0,1,2,9,265,37,0,2,2
2,2,4,7,173,51,0,2,1
1,2,0,6,149,51,0,2,1
1,3,2,5,233,51,0,2,1
0,0,2,9,265,51,0,2,1
2,3,4,8,199,51,0,2,1
2,1,0,3,150,51,0,2,1
0,3,0,7,78,51,0,2,1
0,1,4,9,114,51,0,2,1
0,0,0,4,72,51,0,2,1
1,1,3,9,25,51,0,2,1
2,1,3,9,173,51,0,2,1
2,0,1,10,246,51,0,2,1
2,1,3,7,47,51,0,2,1
1,1,1,6,56,51,0,2,1
1,2,4,8,151,66,1,0,1
1,3,3,9,190,66,1,0,1
0,0,4,7,108,66,1,0,1
0,0,0,6,183,66,1,0,1
2,0,1,8,51,66,1,0,1
1,0,4,3,156,66,1,0,1
2,1,1,6,208,66,1,0,1
1,3,4,3,273,66,1,0,1
0,0,1,6,139,66,1,0,1
1,1,1,4,95,66,1,0,1
0,2,0,9,39,66,1,0,1
0,0,4,6,226,66,1,0,1
2,3,3,7,207,66,1,0,1
1,3,4,10,22,66,1,0,1
1,2,1,3,202,41,1,1,1
2,1,2,7,286,41,1,1,1
0,0,0,8,123,41,1,1,1
0,3,0,7,130,41,1,1,1
2,0,3,8,70,41,1,1,1
1,0,3,9,137,41,1,1,1
0,0,4,4,168,41,1,1,1
1,3,0,5,270,41,1,1,1
1,0,2,10,132,68,1,0,1
2,1,0,6,116,68,1,0,1
2,2,4,6,183,68,1,0,1
2,0,3,8,67,68,1,0,1
1,0,0,5,236,68,1,0,1
1,3,1,10,262,68,1,0,1
2,2,2,3,262,68,1,0,1
2,0,2,7,40,68,1,0,1
1,3,2,6,235,28,0,1,1
1,2,4,3,196,28,0,1,1
0,2,2,5,174,28,0,1,1
1,0,0,3,285,28,0,1,1
0,2,4,8,237,28,0,1,1
1,1,4,4,130,28,0,1,1
1,1,3,8,136,28,0,1,1
1,2,1,10,92,28,0,1,1
0,0,3,9,223,28,0,1,1
2,0,3,4,209,28,0,1,1
1,3,4,5,121,28,0,1,1
1,0,1,6,89,52,0,1,1
0,0,0,7,203,52,0,1,1
2,1,3,5,69,52,0,1,1
1,0,0,7,24,52,0,1,1
2,0,0,8,243,52,0,1,1
0,0,1,4,90,52,0,1,1
1,3,0,6,158,52,0,1,1
0,0,4,7,70,52,0,1,1
0,2,4,8,284,52,0,1,1
1,2,2,10,48,52,0,1,1
0,0,0,4,291,52,0,1,1
1,1,0,10,261,52,0,1,1
0,2,4,5,202,52,0,1,1
0,2,3,7,219,52,0,1,1
2,1,1,10,243,52,0,1,1
2,1,0,10,173,59,0,2,1
0,1,0,10,148,59,0,2,1
1,1,3,7,36,59,0,2,1
2,0,4,5,193,59,0,2,1
2,3,3,4,210,59,0,2,1
2,2,3,8,273,59,0,2,1
1,2,2,5,27,59,0,2,1
0,1,0,5,39,59,0,2,1
2,0,4,3,71,59,0,2,1
1,3,4,6,71,59,0,2,1
1,2,0,3,140,59,0,2,1
0,0,4,7,83,35,1,2,1
2,0,2,3,50,35,1,2,1
1,1,1,6,136,35,1,2,1
1,1,4,8,96,35,1,2,1
0,3,3,5,219,35,1,2,1
0,2,4,6,284,35,1,2,1
2,1,1,6,102,35,1,2,1
2,0,0,7,199,35,1,2,1
2,0,3,3,218,35,1,2,1
2,0,1,7,41,35,1,2,1
1,1,1,9,249,35,1,2,1
1,2,0,3,272,35,1,2,1
0,2,4,9,239,35,1,2,1
1,3,0,7,171,38,0,1,1
2,0,2,5,255,38,0,1,1
0,0,1,10,172,38,0,1,1
2,3,0,10,204,38,0,1,1
0,2,1,8,172,38,0,1,1
2,2,1,7,63,38,0,1,1
2,0,4,6,116,38,0,1,1
1,3,4,4,72,38,0,1,1
0,1,3,9,161,38,0,1,1
0,1,4,8,34,38,0,1,1
2,0,4,9,168,38,0,1,1
1,1,3,3,116,38,0,1,1
2,2,4,4,202,38,0,1,1
2,0,1,8,65,32,1,1,1
2,0,0,3,271,32,1,1,1
0,0,2,5,223,32,1,1,1
2,0,3,7,62,32,1,1,1
2,0,2,7,138,32,1,1,1
0,3,2,3,148,32,1,1,1
1,3,1,7,221,32,1,1,1
1,3,2,6,220,32,1,1,1
1,1,4,5,91,54,0,0,1
1,0,3,9,184,54,0,0,1
1,0,0,3,178,54,0,0,1
2,1,2,5,64,54,0,0,1
0,0,4,5,49,54,0,0,1
0,1,4,6,113,54,0,0,1
1,2,2,4,121,54,0,0,1
0,0,1,10,46,54,0,0,1
0,3,1,5,98,54,0,0,1
1,0,4,4,144,54,0,0,1
2,0,2,5,169,54,0,0,1
1,1,2,5,174,54,0,0,1
0,0,3,10,183,54,0,0,1
2,2,3,5,93,54,0,0,1
0,2,2,9,177,54,0,0,1
0,3,2,9,247,40,0,0,2
2,1,1,3,234,40,0,0,2
0,0,1,4,240,40,0,0,2
1,0,3,4,264,40,0,0,2
0,1,4,10,153,40,0,0,2
1,3,3,10,162,40,0,0,2
2,3,4,6,105,40,0,0,2
2,2,4,8,84,40,0,0,2
2,2,3,5,169,40,0,0,2
2,1,1,10,103,40,0,0,2
1,3,1,9,178,37,1,2,1
1,1,4,6,205,37,1,2,1
1,0,3,8,131,37,1,2,1
2,3,2,6,236,37,1,2,1
1,0,3,9,257,37,1,2,1
1,2,4,10,191,37,1,2,1
0,0,1,6,56,37,1,2,1
2,0,0,8,172,37,1,2,1
1,0,4,4,259,37,1,2,1
2,1,2,7,229,37,1,2,1
0,3,0,10,92,37,1,2,1
2,0,3,10,90,37,1,2,1
1,2,0,3,94,59,1,1,2
2,1,0,6,91,59,1,1,2
2,1,0,8,139,59,1,1,2
0,1,2,4,291,59,1,1,2
1,1,3,7,195,59,1,1,2
1,0,2,3,98,59,1,1,2
2,1,3,5,64,59,1,1,2
1,2,3,4,249,59,1,1,2
2,2,4,7,45,59,1,1,2
2,3,3,10,221,59,1,1,2
0,0,0,3,54,59,1,1,2
2,2,0,8,269,59,1,1,2
2,1,0,6,34,59,1,1,2
1,2,3,3,37,59,1,1,2
1,0,0,6,240,39,1,0,2
0,0,2,5,207,39,1,0,2
1,0,4,4,129,39,1,0,2
0,1,3,4,217,39,1,0,2
1,1,1,4,169,39,1,0,2
2,0,1,7,287,39,1,0,2
0,3,0,6,109,39,1,0,2
2,0,4,9,147,39,1,0,2
1,3,4,3,230,39,1,0,2
1,2,3,8,247,39,1,0,2
2,0,0,3,260,39,1,0,2
2,0,3,5,259,39,1,0,2
2,3,1,4,258,39,1,0,2
1,2,0,4,57,25,0,0,1
0,3,0,9,24,25,0,0,1
1,1,2,10,225,25,0,0,1
0,2,1,7,203,25,0,0,1
1,3,0,6,57,25,0,0,1
0,2,1,7,286,25,0,0,1
2,2,2,4,63,25,0,0,1
2,2,0,7,125,25,0,0,1
1,1,0,4,278,25,0,0,1
1,2,0,9,184,25,0,0,1
2,3,1,6,138,25,0,0,1
0,3,2,6,186,25,0,0,1
2,1,4,5,50,63,0,1,1
1,0,0,5,61,63,0,1,1
0,1,2,7,67,63,0,1,1
1,2,0,8,268,63,0,1,1
0,1,3,8,215,63,0,1,1
0,1,0,4,39,63,0,1,1
0,0,1,10,144,63,0,1,1
2,1,1,6,57,63,0,1,1
0,0,4,6,246,63,0,1,1
0,2,2,9,199,30,1,1,1
2,3,2,4,56,30,1,1,1
2,2,4,8,44,30,1,1,1
0,1,2,6,200,30,1,1,1
0,0,3,3,69,30,1,1,1
0,1,1,5,175,30,1,1,1
2,2,0,10,209,53,1,2,1
1,0,2,4,283,53,1,2,1
1,2,2,4,170,53,1,2,1
1,0,4,6,228,53,1,2,1
2,2,0,7,177,53,1,2,1
1,0,3,3,119,53,1,2,1
0,1,0,4,134,53,1,2,1
1,3,2,4,113,53,1,2,1
1,2,3,9,180,46,1,1,2
1,2,2,9,150,46,1,1,2
2,3,4,8,56,46,1,1,2
1,1,2,5,46,46,1,1,2
0,0,1,8,271,46,1,1,2
1,3,2,6,298,46,1,1,2
1,2,2,8,264,46,1,1,2
1,1,4,6,256,46,1,1,2
2,2,3,9,166,46,1,1,2
1,1,1,9,62,46,1,1,2
2,2,2,8,198,46,1,1,2
1,3,3,9,22,46,1,1,2
1,3,2,10,141,46,1,1,2
1,2,2,10,137,46,1,1,2
1,0,3,8,210,46,1,1,2
1,1,2,4,162,23,1,0,3
2,2,2,8,220,23,1,0,3
1,3,3,4,99,23,1,0,3
0,0,1,7,189,23,1,0,3
1,1,2,6,246,23,1,0,3
0,1,4,8,209,23,1,0,3
2,1,2,7,300,23,1,0,3
0,1,4,4,233,23,1,0,3
2,3,2,5,47,23,1,0,3
2,3,4,3,250,68,1,2,1
1,0,3,7,219,68,1,2,1
2,2,1,5,228,68,1,2,1
2,2,2,3,202,68,1,2,1
0,0,3,9,142,68,1,2,1
2,3,1,5,170,68,1,2,1
2,1,2,5,62,68,1,2,1
0,2,0,4,188,68,1,2,1
2,1,1,3,66,68,1,2,1
1,3,2,4,128,62,1,2,1
1,3,2,7,176,62,1,2,1
0,0,0,10,296,62,1,2,1
0,2,3,8,151,62,1,2,1
1,3,4,6,290,62,1,2,1
0,3,3,4,51,62,1,2,1
1,1,3,4,78,62,1,2,1
0,1,2,4,107,62,1,2,1
2,1,2,9,79,62,1,2,1
